Date,Open,High,Low,Close,Volume,MA_7,MA_21,MA_50,MA_200,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Close_Lag1,Close_Lag2,Close_Lag3,Close_Lag5,Year,Month,Day,Day_of_Week,Quarter,Daily_Return,ATR,OBV,Price_Range,Price_Change
2021-01-12,862.8796506283604,888.725221692781,861.4739994731104,887.3876342773438,41161546,879.0315638950893,891.0086233956473,892.4950988769531,842.6104577636719,53.39675378365748,-6.8139451901885195,-4.892088832759125,-1.9218563574293945,890.4131713867188,919.6706384244862,861.1557043489513,860.2723999023438,876.7999877929688,866.5751953125,891.4912719726562,2021,1,12,1,1,3.1519358726466162,16.45307535933091,-86070745,27.25122221967058,24.507983648983327
2021-01-13,890.3349713085404,895.5040980209848,869.8852636562669,879.112548828125,26619458,875.6599818638393,889.8750465029761,893.0514587402344,844.6211811828613,49.187221030382304,-6.693534252983795,-5.252377916804059,-1.441156336179736,889.6071960449219,919.1919984822524,860.0223936075914,887.3876342773438,860.2723999023438,876.7999877929688,867.9808349609375,2021,1,13,2,1,-0.932522060210772,17.28544074484611,-112690203,25.618834364717827,-11.22242248041539
2021-01-14,881.9237826562116,891.8539526683576,879.225879879633,888.997314453125,21553242,875.3037022181919,889.5781540643601,894.0508203125,846.6826704406739,44.05453383986302,-5.73438729502584,-5.348779792448416,-0.3856075025774244,889.2455871582031,918.6659147963026,859.8252595201036,879.112548828125,887.3876342773438,860.2723999023438,866.5751953125,2021,1,14,3,1,1.1244027443558346,16.474124241242635,-91136961,12.62807278872458,7.0735317969133575
2021-01-15,888.9973558240713,894.9826476255291,870.6107298685408,878.5004272460938,20593268,876.8065011160714,888.7339128766741,894.2707348632813,848.7702975463867,38.882295751236654,-5.754928261345867,-5.430009486227906,-0.3249187751179612,888.1539520263672,917.462046775727,858.8458572770073,888.997314453125,879.112548828125,887.3876342773438,876.7999877929688,2021,1,15,4,1,-1.180755783664933,17.47976713122722,-111730229,24.371917756988296,-10.496928577977542
2021-01-18,883.7829581350744,905.5023104311074,872.1071166758358,899.5850219726562,35100458,881.5221906389509,888.6982886904761,894.5332727050782,850.7770249938965,49.07407293895056,-4.023476410488115,-5.148702871079948,1.1252264605918327,887.9816497802734,916.960146478648,859.0031530818989,878.5004272460938,888.997314453125,879.112548828125,860.2723999023438,2021,1,18,0,1,2.4000665307196467,18.901592764728775,-76629771,33.395193755271634,15.80206383758184
2021-01-19,904.4366011613523,920.918820254768,904.4366011613523,914.2987670898438,32006615,886.8791591099331,889.234845842634,894.4176477050781,852.9318055725098,52.93211199611436,-1.4473281828269364,-4.408427933429345,2.9610997506024086,889.7205596923828,920.6682325274422,858.7728868573234,899.5850219726562,878.5004272460938,888.997314453125,887.3876342773438,2021,1,19,1,1,1.635614728769319,19.053817374905652,-44623156,16.482219093415665,9.862165928491436
2021-01-20,916.5659852036083,933.1615451092317,907.4973158868203,931.6652221679688,30924537,897.0781337193081,891.7179245721726,894.4539233398438,855.1801287841797,59.02473520500061,1.9728735765054353,-3.132167631442389,5.105041207947824,892.3958038330078,928.0311796561442,856.7604280098714,914.2987670898438,899.5850219726562,878.5004272460938,879.112548828125,2021,1,20,2,1,1.899428906964551,19.80845977857327,-13698619,25.66422922241145,15.099236964360443
2021-01-21,944.0438358240183,961.2742166156673,940.869846715687,951.9335327148438,39087742,906.2989763532366,895.2309337797619,894.5885913085938,857.242033996582,63.10304629047603,6.246881225573475,-1.2563578600392162,7.503239085612691,895.9223663330079,939.948867539417,851.8958651265987,931.6652221679688,914.2987670898438,899.5850219726562,888.997314453125,2021,1,21,3,1,2.1754928771207105,20.780096430741228,25389123,20.40436989998034,7.889696890825462
2021-01-22,957.1934345680818,959.1659039809861,922.8006730227185,929.352783203125,30532660,913.4761526925223,897.5142909458706,895.0637902832032,859.2222378540039,56.2044851933123,7.722959836010091,0.5395056791706452,7.183454156839446,897.1795043945312,943.5745596080573,850.7844491810052,951.9335327148438,931.6652221679688,914.2987670898438,878.5004272460938,2021,1,22,4,1,-2.3720930858817546,22.37682749846167,-5143537,36.3652309582676,-27.840651364956784
2021-01-25,922.7099765082173,922.7099765082173,876.0292211149126,880.110107421875,54207104,912.2065516880581,896.3666759672619,894.7101147460937,860.8940466308594,47.74806065523128,4.86323008287934,1.4042505599123842,3.458979522966956,895.7670654296875,942.4482156918311,849.0859151675438,929.352783203125,951.9335327148438,931.6652221679688,899.5850219726562,2021,1,25,0,1,-5.298598839025292,24.817257591251405,-59350641,46.68075539330471,-42.59986908634232
2021-01-27,872.8552946623277,872.8552946623277,856.0783297395525,859.2523193359375,42370131,909.4568219866071,894.0282679966518,893.7905578613281,862.5304583740234,48.25460623922615,0.9034105135095842,1.3040825506318243,-0.4006720371222401,893.6121337890625,942.9188452186123,844.3054223595126,880.110107421875,929.352783203125,951.9335327148438,914.2987670898438,2021,1,27,2,1,-2.3699066639555677,24.04480915387324,-101720772,16.776964922775164,-13.602975326390151
2021-01-28,852.5188051471522,872.0844035148573,847.9164965706553,850.886474609375,34067814,902.4998866489956,891.5775785900298,892.6501782226562,864.2129461669922,46.947773348386825,-2.8766683354205043,0.4679323734213586,-3.344600708841863,890.9153564453125,943.4357068296555,838.3950060609694,859.2523193359375,880.110107421875,929.352783203125,931.6652221679688,2021,1,28,3,1,-0.9736191032952868,24.480429981220464,-135788586,24.167906944201945,-1.632330537777193
2021-01-29,858.9347876285253,867.4593064405973,829.7791594362084,835.1976928710938,43712383,891.1997331891741,888.2621343703497,891.278095703125,865.7762805175781,42.07480250141619,-7.057012776406168,-1.0370566565441468,-6.019956119862021,887.6653900146484,945.5389405839456,829.7918394453512,850.886474609375,859.2523193359375,880.110107421875,951.9335327148438,2021,1,29,4,1,-1.843816091386774,26.320065686017983,-179500969,37.680147004388914,-23.737094757431578
2021-02-01,843.1101565318523,863.7866041822916,837.9410296272273,859.3883666992188,34180952,880.8744681222098,886.318865094866,890.4446911621094,867.3354217529297,49.83636989712226,-8.322049252126703,-2.4940551756606584,-5.8279940764660445,885.5750762939454,944.403217602932,826.7469349849587,835.1976928710938,850.886474609375,859.2523193359375,929.352783203125,2021,2,1,0,1,2.8964009401135415,26.66661706279879,-145320017,25.84557455506433,16.27821016736641
2021-02-02,867.9808262438378,879.6566667876373,841.0923491274965,873.2179565429688,41470034,869.6293858119419,884.9866420200893,890.0152917480468,868.9194223022461,47.24159989962369,-8.115121383721089,-3.618268417272745,-4.496852966448344,884.10029296875,942.5973147615775,825.6032711759224,859.3883666992188,835.1976928710938,850.886474609375,880.110107421875,2021,2,2,1,1,1.6092363336110083,27.47469530854666,-103849983,38.56431766014077,5.237130299130968
2021-02-03,874.3515418529886,885.0978176672972,861.5193971120666,875.4171142578125,30301696,861.9242902483259,883.6868082682291,890.2977795410156,870.5288461303711,49.26318254127424,-7.68508700947018,-4.431632135712232,-3.2534548737579483,883.2965850830078,941.807734714281,824.7854354517347,873.2179565429688,859.3883666992188,835.1976928710938,859.2523193359375,2021,2,3,2,1,0.25184522356251904,27.328951465011862,-73548287,23.57842055523065,1.0655724048239108
2021-02-04,872.4017132446297,879.656648554206,863.7865225405493,872.5377807617188,25626981,860.842529296875,882.7842610677084,890.0583679199219,871.8414813232422,46.623887442633524,-7.490276573383994,-5.043361023246585,-2.446915550137409,883.5244323730469,941.8195542759325,825.2293104701613,875.4171142578125,873.2179565429688,859.3883666992188,850.886474609375,2021,2,4,3,1,-0.32890989326098685,27.560526695364153,-99175268,15.870126013656659,0.13606751708903175
